id,producto_id,tipo,cantidad,fecha,usuario_id
17105,103,entrada,75,2024-04-10 15:36:35,2
17106,124,salida,23,2023-11-27 19:27:21,1
17107,74,entrada,83,2023-08-19 00:53:41,43
17108,131,salida,52,2024-03-07 16:52:06,39
17109,147,entrada,44,2023-08-26 22:07:28,34
17110,47,salida,35,2023-11-20 08:08:07,10
17111,159,salida,91,2024-09-18 22:14:56,15
17112,115,entrada,38,2023-06-19 21:35:05,21
17113,45,salida,87,2024-03-26 16:28:43,50
17114,147,salida,67,2025-03-27 15:01:45,41
17115,11,entrada,60,2024-01-23 18:46:25,18
17116,76,entrada,83,2024-03-28 07:25:33,1
17117,68,entrada,85,2024-07-01 05:30:09,39
17118,90,entrada,1,2023-10-09 11:19:04,18
17119,52,salida,94,2024-04-10 02:54:00,3
17120,20,salida,15,2023-08-13 00:20:32,19
17121,120,entrada,24,2024-08-06 07:39:12,8
17122,74,entrada,13,2024-03-23 12:52:45,18
17123,62,salida,9,2024-06-06 11:10:36,48
17124,26,entrada,86,2024-11-08 14:12:08,25
17125,55,entrada,68,2025-02-07 06:17:12,33
17126,63,entrada,73,2024-11-09 16:59:14,7
17127,97,salida,94,2023-08-21 19:40:28,23
17128,11,entrada,3,2024-05-07 09:13:12,38
17129,118,salida,63,2023-11-01 03:24:52,26
17130,68,salida,97,2023-08-24 14:01:44,22
17131,124,salida,29,2023-10-24 20:57:12,49
17132,103,salida,46,2023-05-22 09:27:07,40
17133,132,salida,99,2025-04-21 12:18:58,1
17134,61,entrada,14,2023-10-04 04:14:33,9
17135,145,entrada,63,2025-01-25 05:33:59,13
17136,68,entrada,26,2024-06-10 11:47:40,25
17137,140,salida,85,2024-09-12 04:51:47,36
17138,123,salida,94,2024-06-12 12:30:38,43
17139,104,entrada,56,2024-06-10 17:09:34,9
17140,146,salida,36,2023-10-04 01:18:13,49
17141,113,entrada,67,2024-02-22 13:31:29,30
17142,108,salida,81,2023-07-01 10:45:29,43
17143,152,entrada,57,2023-10-02 10:29:32,9
17144,52,entrada,81,2025-03-23 06:04:19,10
17145,36,entrada,66,2025-04-04 10:06:46,29
17146,33,entrada,26,2025-03-24 21:04:24,13
17147,129,entrada,10,2023-09-13 01:51:52,37
17148,95,entrada,94,2023-07-06 15:06:44,32
17149,134,entrada,81,2024-04-17 04:51:52,14
17150,105,entrada,37,2024-12-23 06:01:42,29
17151,98,entrada,69,2025-03-19 19:40:16,32
17152,106,salida,22,2023-09-04 04:11:15,48
17153,54,entrada,83,2023-09-28 01:33:43,12
17154,84,entrada,43,2025-04-09 07:30:32,41
17155,46,entrada,17,2024-05-16 03:20:35,37
17156,74,entrada,16,2023-11-23 19:38:47,40
17157,32,salida,45,2024-12-08 12:01:43,4
17158,50,entrada,4,2024-11-02 04:46:57,10
17159,151,entrada,45,2023-09-12 07:15:18,21
17160,63,salida,12,2024-09-08 19:09:24,18
17161,156,entrada,38,2024-01-26 14:42:08,36
17162,104,salida,8,2024-02-24 08:25:38,18
17163,53,salida,95,2024-06-29 02:38:51,38
17164,106,salida,13,2023-12-24 16:05:31,32
17165,71,salida,29,2023-09-04 00:08:41,15
17166,48,entrada,27,2023-11-10 09:57:50,16
17167,106,salida,29,2024-03-12 08:26:25,26
17168,74,entrada,98,2024-05-12 10:22:26,9
17169,160,salida,78,2024-08-05 03:19:04,35
17170,99,entrada,64,2023-08-07 02:50:10,34
17171,54,entrada,82,2025-01-29 05:02:26,34
17172,115,salida,49,2024-02-16 05:56:00,21
17173,47,entrada,9,2025-01-13 12:00:47,50
17174,125,entrada,14,2023-08-21 17:10:08,31
17175,122,salida,100,2024-09-26 19:00:45,47
17176,153,salida,66,2025-01-05 22:14:17,46
17177,10,salida,85,2023-11-08 01:09:07,50
17178,147,salida,8,2023-07-03 06:27:21,12
17179,47,entrada,86,2024-02-15 09:27:19,1
17180,10,entrada,76,2024-04-13 09:56:18,46
17181,117,entrada,65,2023-11-18 09:05:44,40
17182,39,entrada,3,2023-12-04 23:40:18,40
17183,72,entrada,41,2024-10-30 01:13:45,9
17184,94,salida,78,2024-01-31 14:51:28,22
17185,92,entrada,14,2023-09-25 23:04:56,40
17186,8,entrada,61,2024-06-16 01:29:38,32
17187,55,salida,31,2025-03-04 11:00:41,22
17188,38,salida,70,2024-10-29 21:52:15,25
17189,39,entrada,76,2024-08-25 17:57:25,17
17190,120,entrada,22,2024-12-18 04:30:23,18
17191,12,entrada,77,2023-05-13 15:01:26,36
17192,79,salida,91,2024-06-04 11:25:22,42
17193,7,salida,65,2023-12-29 07:57:55,18
17194,153,salida,76,2023-10-12 04:59:04,20
17195,61,salida,28,2024-08-19 10:47:13,28
17196,29,entrada,92,2023-08-10 12:23:52,16
17197,48,entrada,74,2023-07-19 15:59:35,29
17198,85,entrada,39,2023-10-30 01:40:25,36
17199,74,entrada,20,2024-09-30 03:08:51,18
17200,128,entrada,96,2024-06-12 04:59:39,39
17201,111,salida,77,2024-12-04 15:19:17,34
17202,136,entrada,41,2024-01-14 14:33:50,15
17203,104,entrada,15,2024-09-21 06:49:26,4
17204,111,entrada,24,2023-12-06 09:24:43,20
17205,66,salida,83,2023-10-22 14:47:17,4
17206,116,entrada,30,2023-09-02 10:00:56,38
17207,49,entrada,93,2024-07-28 08:16:22,38
17208,19,entrada,32,2024-07-30 03:53:39,41
17209,147,salida,41,2025-03-09 12:02:18,38
17210,2,salida,95,2024-03-20 17:01:18,18
17211,40,entrada,77,2024-09-04 18:30:01,12
17212,79,salida,22,2023-09-15 14:54:11,32
17213,108,entrada,31,2024-03-01 00:00:47,22
17214,123,salida,4,2024-03-05 17:09:41,39
17215,128,entrada,71,2024-10-03 17:42:42,30
17216,44,entrada,43,2024-01-29 17:27:35,17
17217,37,entrada,1,2024-02-21 13:17:50,38
17218,158,entrada,62,2025-04-11 11:54:30,28
17219,79,salida,44,2024-02-01 12:16:38,18
17220,8,salida,45,2025-01-04 00:28:56,30
17221,146,entrada,76,2023-07-15 23:55:22,33
17222,128,salida,52,2024-01-05 15:41:46,22
17223,32,salida,44,2024-06-01 08:45:59,26
17224,135,salida,52,2024-11-30 21:40:31,50
17225,101,salida,34,2025-02-06 14:33:57,11
17226,95,salida,18,2024-04-10 13:28:50,6
17227,14,salida,76,2023-05-11 05:17:01,2
17228,114,salida,62,2024-10-24 04:33:43,18
17229,78,salida,66,2023-09-26 15:08:56,26
17230,46,salida,72,2024-07-23 01:18:38,37
17231,114,entrada,33,2025-03-19 01:28:37,10
17232,86,salida,18,2023-09-08 22:48:28,8
17233,88,salida,20,2024-05-04 03:24:20,27
17234,55,salida,54,2025-03-23 07:26:12,19
17235,127,salida,2,2023-11-25 16:08:39,1
17236,120,salida,100,2023-12-27 12:22:21,37
17237,145,salida,45,2025-03-10 22:53:43,15
17238,72,salida,38,2025-05-02 06:16:51,50
17239,4,salida,52,2023-05-15 08:46:02,33
17240,160,salida,51,2023-09-10 10:54:57,6
17241,132,entrada,25,2024-09-10 00:43:38,19
17242,100,entrada,61,2025-03-26 22:23:48,29
17243,115,salida,73,2024-08-14 12:45:22,18
17244,82,entrada,32,2025-01-21 14:51:01,48
17245,27,salida,48,2024-03-24 17:03:40,29
17246,147,salida,76,2024-08-25 07:22:54,35
17247,11,salida,11,2024-05-02 01:08:54,30
17248,26,entrada,2,2024-08-25 09:16:06,10
17249,135,entrada,58,2023-09-20 05:51:41,4
17250,35,salida,86,2023-11-26 08:47:17,27
17251,3,salida,97,2023-11-29 02:52:41,44
17252,117,entrada,97,2024-03-04 10:00:59,49
17253,127,salida,99,2023-10-30 10:49:37,21
17254,113,salida,13,2024-04-18 14:22:07,14
17255,44,salida,58,2024-05-22 01:12:15,23
17256,99,salida,17,2025-01-07 01:54:11,36
17257,132,entrada,89,2024-03-13 16:44:29,42
17258,120,entrada,100,2024-06-23 14:41:56,39
17259,148,salida,11,2024-08-06 01:17:48,42
17260,60,salida,54,2024-11-28 05:29:13,46
17261,64,salida,57,2024-03-06 00:30:21,35
17262,148,salida,61,2024-04-15 17:23:12,19
17263,108,salida,98,2023-09-19 02:57:10,28
17264,37,salida,10,2025-01-27 10:12:34,13
17265,130,salida,88,2025-02-23 06:41:27,42
17266,103,entrada,68,2024-03-18 23:19:39,5
17267,80,salida,1,2023-09-29 00:12:54,15
17268,19,salida,56,2024-04-03 14:21:10,30
17269,28,entrada,11,2024-12-08 07:25:19,23
17270,58,entrada,85,2024-06-17 19:46:07,35
17271,84,salida,61,2024-04-05 02:55:52,38
17272,111,entrada,67,2023-11-28 05:00:54,37
17273,129,entrada,92,2023-06-21 16:53:59,17
17274,18,entrada,7,2023-05-27 02:05:03,4
17275,47,entrada,20,2024-10-10 12:40:04,16
17276,145,salida,28,2023-05-24 07:27:42,11
17277,14,salida,10,2024-07-13 05:08:26,7
17278,119,salida,75,2025-03-31 20:11:04,22
17279,141,entrada,5,2025-04-09 13:53:51,23
17280,19,salida,23,2025-03-31 03:27:04,4
17281,59,entrada,64,2024-01-20 21:51:20,24
17282,33,salida,16,2025-02-27 20:21:17,3
17283,18,salida,52,2024-12-09 12:53:29,26
17284,23,salida,13,2024-10-14 07:48:03,50
17285,34,entrada,76,2024-04-21 00:20:56,23
17286,101,salida,64,2024-06-27 14:41:22,7
17287,85,entrada,52,2024-05-26 00:27:13,48
17288,46,entrada,95,2025-02-18 21:27:43,35
17289,138,salida,21,2023-05-15 10:39:22,46
17290,132,entrada,23,2024-12-12 22:42:48,22
17291,129,salida,54,2023-10-12 04:34:38,32
17292,33,entrada,25,2024-07-24 02:10:06,25
17293,28,salida,75,2024-01-23 06:03:54,45
17294,48,entrada,70,2024-04-29 05:25:59,23
17295,66,entrada,67,2024-01-11 15:00:32,10
17296,34,salida,29,2023-07-05 16:14:49,46
17297,40,entrada,58,2023-06-09 03:19:29,25
17298,92,salida,5,2024-08-25 07:49:52,3
17299,1,salida,56,2024-10-16 02:46:32,5
17300,14,salida,14,2024-06-15 10:13:14,38
17301,74,entrada,36,2024-10-31 10:31:50,4
17302,129,entrada,87,2023-09-26 18:12:19,30
17303,18,entrada,2,2024-11-08 07:28:17,44
17304,40,salida,87,2025-03-15 02:31:44,46
17305,85,salida,18,2024-08-11 21:21:08,15
17306,24,entrada,15,2024-08-03 23:39:22,2
17307,59,salida,95,2024-12-30 17:24:45,9
17308,81,salida,46,2024-09-18 04:33:16,17
17309,35,salida,100,2023-08-02 09:38:22,37
17310,149,salida,31,2023-09-21 08:22:23,43
17311,23,salida,17,2024-08-22 08:23:49,11
17312,99,entrada,95,2025-02-12 14:46:34,10
17313,127,entrada,87,2023-07-10 06:03:57,26
17314,98,salida,11,2024-11-08 13:54:38,4
17315,96,entrada,21,2024-07-20 17:43:29,7
17316,17,entrada,36,2024-11-25 02:08:11,1
17317,151,entrada,92,2023-08-10 10:40:42,39
17318,22,entrada,84,2025-01-24 01:26:02,24
17319,1,entrada,59,2025-02-10 02:26:06,33
17320,66,salida,53,2024-12-28 01:06:08,12
17321,77,salida,55,2023-05-07 07:07:08,17
17322,113,entrada,44,2024-04-06 18:16:44,15
17323,69,entrada,2,2024-09-27 06:35:09,5
17324,81,entrada,70,2024-11-04 15:22:07,24
17325,59,salida,5,2024-12-25 18:18:27,33
17326,133,salida,34,2023-10-07 20:05:02,48
17327,125,entrada,69,2025-01-13 16:26:18,23
17328,30,entrada,98,2024-01-26 12:10:17,12
17329,65,salida,28,2024-11-23 04:45:45,30
17330,154,entrada,2,2025-04-25 07:25:05,35
17331,159,entrada,7,2023-08-21 16:46:34,45
17332,63,entrada,51,2024-08-23 05:48:51,29
17333,56,entrada,45,2025-03-31 15:41:53,18
17334,110,entrada,33,2025-02-09 20:54:52,11
17335,24,entrada,53,2024-10-22 12:24:39,46
17336,24,entrada,6,2024-04-21 18:52:46,28
17337,29,salida,76,2025-01-28 14:25:45,45
17338,2,salida,24,2023-07-07 18:32:04,32
17339,101,entrada,66,2023-08-08 03:20:34,1
17340,48,salida,68,2024-01-11 09:23:23,27
17341,99,salida,24,2025-04-02 04:49:52,44
17342,45,entrada,53,2024-07-31 03:33:22,11
17343,107,salida,97,2024-11-29 19:00:07,26
17344,11,salida,54,2025-04-20 03:53:45,16
17345,16,entrada,99,2024-06-01 18:22:02,27
17346,57,salida,91,2025-02-09 19:16:55,9
17347,55,salida,24,2023-10-22 08:22:17,9
17348,43,entrada,81,2024-08-24 13:07:40,22
17349,59,entrada,72,2023-11-20 07:28:13,27
17350,137,salida,35,2024-11-06 18:09:06,33
17351,160,entrada,64,2024-11-19 13:26:16,19
17352,142,entrada,99,2023-05-30 10:55:48,41
17353,137,salida,39,2024-11-25 19:35:44,29
17354,122,entrada,68,2025-04-19 08:35:32,19
17355,41,salida,44,2024-01-06 03:09:11,26
17356,144,salida,66,2023-10-22 16:24:35,45
17357,155,salida,27,2025-02-13 19:46:33,40
17358,100,salida,50,2024-09-27 14:50:43,9
17359,110,salida,28,2024-01-11 19:27:55,6
17360,95,entrada,21,2024-10-20 06:22:40,3
17361,108,entrada,17,2025-05-02 19:51:01,25
17362,122,salida,67,2024-09-26 15:00:40,49
17363,14,entrada,87,2024-11-04 16:56:24,47
17364,118,entrada,97,2024-10-31 05:35:50,18
17365,111,entrada,53,2023-09-16 16:04:27,29
17366,129,salida,65,2023-12-04 18:29:46,28
17367,84,entrada,45,2023-09-01 22:57:11,6
17368,142,entrada,17,2024-11-28 04:31:28,47
17369,56,entrada,54,2025-03-22 17:34:30,23
17370,158,entrada,64,2024-09-09 16:44:29,16
17371,104,entrada,47,2025-03-22 10:29:03,5
17372,160,salida,12,2024-08-06 16:11:41,27
17373,79,salida,74,2023-05-22 21:25:01,45
17374,141,entrada,70,2024-11-10 20:34:31,3
17375,9,entrada,29,2023-09-03 21:47:08,27
17376,22,salida,39,2024-04-17 19:36:03,36
17377,50,salida,29,2024-06-15 10:27:58,16
17378,63,salida,73,2023-10-19 09:50:57,37
17379,79,entrada,73,2024-04-21 11:37:53,3
17380,9,entrada,60,2025-04-07 16:52:45,37
17381,34,salida,19,2024-02-13 12:35:07,40
17382,91,salida,70,2024-01-30 12:27:15,33
17383,138,entrada,27,2024-11-26 10:29:43,34
17384,56,salida,80,2025-01-26 13:37:16,43
17385,12,entrada,77,2025-02-10 23:23:06,35
17386,138,salida,45,2023-11-27 11:44:20,1
17387,33,salida,11,2025-01-30 21:51:26,8
17388,41,entrada,42,2024-07-08 20:25:56,36
17389,86,entrada,18,2023-09-26 11:42:19,36
17390,111,entrada,23,2024-07-26 19:10:34,15
17391,1,entrada,29,2023-12-18 07:17:38,41
17392,57,salida,9,2024-07-25 21:15:47,42
17393,97,entrada,91,2023-08-24 14:41:44,21
17394,115,entrada,13,2023-12-30 11:01:28,2
17395,47,salida,50,2023-09-10 04:49:50,7
17396,108,entrada,29,2024-09-04 09:33:10,10
17397,4,entrada,95,2024-12-30 11:16:40,5
17398,153,salida,93,2024-02-26 05:08:17,23
17399,75,entrada,64,2023-06-04 14:28:42,3
17400,1,entrada,80,2024-04-26 13:38:18,26
17401,17,salida,1,2023-10-02 03:33:26,23
17402,47,entrada,19,2023-12-15 20:25:47,44
17403,151,entrada,50,2024-04-21 11:34:41,39
17404,36,entrada,70,2024-02-24 02:28:41,12
17405,18,entrada,54,2024-02-14 09:49:55,22
17406,90,entrada,86,2024-07-19 11:17:23,29
17407,46,salida,52,2023-07-18 06:38:40,47
17408,153,salida,5,2024-03-16 19:59:13,27
17409,100,entrada,17,2023-07-13 03:44:30,35
17410,116,salida,89,2023-11-02 14:21:37,31
17411,120,salida,36,2024-11-03 06:11:28,43
17412,67,salida,18,2025-02-14 13:07:33,48
17413,85,salida,63,2024-06-26 16:31:50,48
17414,56,entrada,88,2025-03-01 22:38:01,17
17415,61,salida,94,2024-11-30 14:46:11,28
17416,46,entrada,7,2025-04-15 08:09:29,1
17417,156,entrada,92,2024-08-09 03:17:09,20
17418,102,salida,37,2024-12-06 21:35:47,11
17419,67,salida,32,2024-03-22 12:51:47,40
17420,47,entrada,70,2024-09-03 23:47:34,21
17421,75,entrada,20,2024-04-21 17:16:01,43
17422,75,entrada,64,2023-08-05 05:02:59,5
17423,141,salida,19,2024-07-18 06:41:08,15
17424,30,entrada,91,2024-08-29 12:50:44,50
17425,136,salida,72,2024-01-15 12:50:26,32
17426,101,entrada,67,2024-11-19 07:19:44,16
17427,63,entrada,46,2023-09-03 16:46:24,37
17428,131,salida,17,2023-10-01 14:03:31,29
17429,2,salida,56,2023-08-07 21:49:55,24
17430,91,entrada,99,2023-11-06 23:21:42,16
17431,33,entrada,42,2024-10-16 18:38:06,12
17432,128,salida,17,2024-08-24 06:11:59,35
17433,29,salida,63,2024-02-04 22:48:46,40
17434,47,salida,1,2023-07-02 23:03:22,15
17435,55,salida,29,2023-09-22 17:45:33,11
17436,63,entrada,49,2023-10-24 21:24:29,25
17437,100,salida,85,2023-07-15 23:50:58,26
17438,92,salida,55,2025-04-12 10:00:28,26
17439,64,salida,58,2024-10-07 00:54:46,42
17440,47,salida,48,2024-06-14 23:50:40,22
17441,71,salida,34,2024-05-11 09:17:07,1
17442,39,salida,24,2024-02-17 10:08:17,11
17443,99,salida,92,2023-08-24 16:18:52,40
17444,32,salida,33,2024-06-07 09:04:33,34
17445,47,salida,60,2024-08-18 09:26:47,19
17446,129,salida,57,2023-10-02 15:06:43,6
17447,59,salida,68,2024-11-28 13:18:26,1
17448,133,entrada,41,2024-09-23 19:30:45,23
17449,64,salida,1,2024-12-17 02:43:49,38
17450,38,entrada,100,2023-05-30 00:40:02,9
17451,154,entrada,97,2023-10-12 05:47:45,13
17452,148,entrada,76,2025-02-28 23:16:49,39
17453,125,entrada,32,2025-04-15 05:36:09,36
17454,87,entrada,82,2024-03-28 05:55:18,22
17455,63,entrada,32,2024-11-18 23:02:46,28
17456,34,salida,70,2024-07-23 01:46:07,20
17457,5,entrada,57,2025-02-14 22:20:15,24
17458,68,entrada,3,2023-05-07 10:16:06,22
17459,91,salida,85,2023-12-01 12:38:07,48
17460,74,entrada,51,2025-02-04 17:06:35,8
17461,90,salida,9,2024-07-06 12:45:54,8
17462,152,salida,45,2023-11-07 01:34:03,15
17463,112,salida,76,2023-05-10 01:36:55,33
17464,37,salida,21,2024-06-21 00:22:56,42
17465,90,entrada,30,2025-02-28 22:42:17,31
17466,158,salida,64,2023-05-07 14:51:09,37
17467,60,entrada,50,2024-02-15 14:03:04,30
17468,65,salida,14,2024-10-07 03:23:37,12
17469,38,entrada,89,2025-02-03 05:14:13,34
17470,7,salida,37,2024-11-15 10:14:20,19
17471,142,entrada,31,2023-11-15 05:08:13,45
17472,32,entrada,17,2025-04-12 23:51:28,26
17473,153,entrada,5,2023-11-23 22:19:51,19
17474,77,entrada,68,2023-11-12 12:55:20,21
17475,77,salida,42,2025-02-23 20:20:06,37
17476,88,salida,80,2025-02-05 19:36:37,45
17477,47,salida,4,2024-11-20 11:52:41,32
17478,8,entrada,63,2024-11-09 18:13:06,35
17479,59,entrada,3,2024-01-12 08:38:37,41
17480,1,salida,95,2024-03-09 23:59:34,8
17481,77,salida,23,2024-01-01 08:37:08,38
17482,78,salida,89,2023-10-29 13:48:49,25
17483,153,entrada,5,2024-01-28 10:59:55,28
17484,81,entrada,72,2023-05-31 22:01:26,1
17485,121,salida,68,2024-06-01 19:34:37,21
17486,95,salida,32,2025-03-06 22:01:19,50
17487,20,salida,20,2024-04-16 05:38:01,35
17488,146,entrada,5,2024-01-03 12:39:50,6
17489,154,entrada,73,2024-11-30 15:38:50,10
17490,142,entrada,68,2023-11-24 15:39:33,7
17491,30,salida,7,2024-10-03 20:55:31,2
17492,158,entrada,5,2025-01-19 13:08:19,41
17493,31,entrada,31,2024-03-27 01:02:46,29
17494,117,salida,69,2024-01-26 21:39:36,16
17495,45,salida,20,2024-09-13 14:14:25,7
17496,126,entrada,56,2025-04-04 03:01:57,16
17497,132,salida,39,2024-11-27 10:23:57,31
17498,125,entrada,42,2025-04-16 17:15:18,43
17499,16,entrada,22,2024-09-23 12:42:53,8
17500,81,salida,36,2024-03-25 16:42:05,46
17501,108,salida,43,2025-02-26 20:42:46,48
17502,63,salida,61,2023-06-18 20:15:42,20
17503,79,entrada,63,2024-10-14 18:55:07,14
17504,85,salida,91,2023-09-24 01:51:59,36
17505,68,entrada,4,2024-08-11 20:34:47,12
17506,109,entrada,32,2024-10-09 11:32:43,27
17507,85,salida,61,2024-07-03 23:22:17,28
17508,14,entrada,50,2024-02-17 16:27:45,15
17509,146,salida,73,2024-10-22 15:04:24,35
17510,150,salida,84,2025-04-04 17:49:16,24
17511,68,entrada,51,2024-09-28 03:32:27,6
17512,138,salida,68,2023-11-21 14:05:42,6
17513,116,entrada,81,2024-05-19 15:56:50,23
17514,102,entrada,41,2024-06-24 14:36:59,9
17515,13,salida,77,2024-06-20 09:51:14,21
17516,20,salida,3,2025-03-18 08:06:47,42
17517,5,salida,17,2023-09-13 14:37:38,4
17518,113,entrada,100,2023-07-19 09:54:05,17
17519,109,salida,6,2024-04-15 00:44:08,3
17520,159,salida,27,2023-12-02 05:36:20,48
17521,106,entrada,14,2023-10-09 21:21:53,49
17522,25,entrada,50,2024-01-12 05:26:50,8
17523,26,salida,89,2023-09-09 21:43:50,47
17524,119,salida,96,2024-05-31 06:31:08,35
17525,52,entrada,46,2023-10-14 04:40:41,50
17526,143,salida,9,2023-07-01 22:51:43,43
17527,74,entrada,71,2023-11-30 07:37:59,2
17528,59,entrada,82,2023-09-30 03:54:03,1
17529,114,salida,65,2024-06-29 03:56:36,39
17530,50,salida,22,2024-07-16 12:17:15,5
17531,26,entrada,89,2024-05-28 14:49:48,45
17532,160,entrada,95,2024-08-25 01:32:01,25
17533,45,entrada,28,2025-04-02 00:06:10,37
17534,151,entrada,16,2024-11-05 07:21:43,16
17535,143,salida,78,2024-03-23 06:11:59,36
17536,62,entrada,10,2023-11-17 00:58:52,1
17537,120,entrada,79,2024-06-23 01:46:47,35
17538,106,entrada,84,2025-01-05 04:34:31,46
17539,63,entrada,46,2023-10-22 22:26:31,7
17540,124,entrada,16,2023-11-01 11:12:08,9
17541,124,entrada,45,2024-12-13 06:12:18,41
17542,127,entrada,76,2023-07-25 06:45:14,3
17543,40,salida,51,2024-07-20 10:58:08,30
17544,119,entrada,35,2024-01-25 11:56:24,49
17545,143,salida,97,2024-03-05 12:41:22,31
17546,156,salida,64,2024-08-10 21:07:30,5
17547,95,salida,81,2023-09-29 07:37:39,30
17548,103,entrada,65,2023-11-07 10:05:58,27
17549,127,entrada,95,2025-04-23 15:10:59,29
17550,144,salida,62,2024-05-13 19:22:13,35
17551,146,salida,76,2025-01-15 01:45:29,46
17552,91,salida,69,2024-07-11 18:16:40,46
17553,16,salida,44,2024-08-20 15:23:21,36
17554,129,entrada,71,2023-06-12 07:18:39,12
17555,11,entrada,85,2023-12-26 15:55:13,36
17556,109,salida,61,2024-06-09 17:25:01,30
17557,51,entrada,86,2024-04-06 15:05:45,21
17558,70,entrada,12,2024-07-22 03:08:44,22
17559,135,entrada,42,2023-12-20 11:07:30,29
17560,46,salida,17,2024-11-25 06:39:53,25
17561,101,salida,27,2023-07-12 19:32:00,9
17562,81,salida,54,2024-10-13 05:47:42,17
17563,25,entrada,80,2024-03-20 06:46:00,44
17564,137,salida,57,2023-06-15 20:51:19,5
17565,127,salida,45,2024-03-18 02:14:02,48
17566,135,salida,3,2023-12-27 02:49:39,49
17567,107,entrada,47,2023-09-01 21:55:40,49
17568,156,salida,13,2023-07-05 20:29:42,38
17569,120,entrada,70,2023-05-29 09:51:30,47
17570,78,salida,29,2024-05-08 08:01:34,3
17571,142,entrada,95,2023-11-17 14:47:43,20
17572,83,salida,18,2023-08-23 14:17:40,21
17573,154,entrada,4,2023-08-16 18:29:26,36
17574,153,entrada,44,2025-04-14 07:34:52,9
17575,58,salida,56,2024-02-18 20:08:20,15
17576,1,salida,90,2024-07-09 00:15:22,40
17577,72,salida,94,2023-05-25 13:51:10,10
17578,86,salida,58,2024-10-22 16:27:49,9
17579,61,entrada,25,2025-02-15 20:46:44,37
17580,141,salida,32,2024-10-17 18:34:59,30
17581,22,entrada,89,2024-09-29 22:33:43,35
17582,78,entrada,42,2024-11-08 12:03:28,48
17583,60,salida,11,2024-03-24 05:35:51,5
17584,45,entrada,98,2024-05-20 09:27:56,3
17585,45,entrada,46,2024-07-05 13:17:54,43
17586,128,entrada,51,2024-01-24 03:22:26,22
17587,127,entrada,92,2024-06-11 03:15:02,5
17588,75,salida,2,2024-08-05 10:46:01,38
17589,119,salida,97,2024-01-15 09:57:53,45
17590,121,salida,12,2023-11-22 06:04:46,50
17591,19,entrada,84,2025-01-27 06:26:43,33
17592,101,entrada,96,2023-10-22 12:56:59,27
17593,115,salida,35,2023-12-08 08:29:01,22
17594,129,entrada,86,2025-02-24 15:49:38,2
17595,11,salida,30,2023-05-31 04:43:46,21
17596,114,salida,54,2023-06-23 17:14:44,16
17597,23,entrada,93,2024-11-10 22:39:48,5
17598,133,salida,79,2024-07-25 22:18:28,39
17599,98,salida,65,2024-07-30 09:16:22,8
17600,9,salida,70,2023-05-15 09:48:16,22
17601,71,entrada,84,2024-08-04 00:51:37,15
17602,8,salida,60,2024-06-15 16:15:09,4
17603,157,entrada,5,2024-08-27 15:10:34,47
17604,105,entrada,37,2023-09-30 19:06:18,13
17605,94,salida,42,2023-11-02 20:18:22,22
17606,141,entrada,8,2024-11-30 21:48:02,46
17607,128,entrada,93,2025-02-11 07:47:50,38
17608,144,salida,64,2024-02-01 21:29:30,12
17609,105,entrada,78,2023-12-05 11:34:12,3
17610,38,salida,47,2024-10-15 02:30:20,24
17611,132,entrada,95,2025-03-13 20:54:57,44
17612,124,salida,47,2024-08-14 00:47:35,1
17613,32,salida,77,2024-08-08 19:05:03,3
17614,79,salida,64,2024-01-29 11:28:17,39
17615,99,entrada,35,2023-06-01 02:34:31,8
17616,158,salida,22,2023-06-30 20:28:19,36
17617,136,entrada,43,2025-04-21 09:21:47,34
17618,18,salida,71,2023-07-04 08:50:54,30
17619,39,salida,8,2024-11-11 07:51:33,46
17620,26,entrada,74,2025-03-01 23:38:15,32
17621,11,salida,67,2024-04-26 17:30:53,23
17622,115,salida,74,2023-09-29 18:42:33,10
17623,38,salida,18,2024-01-30 05:22:27,26
17624,160,entrada,76,2023-11-14 08:37:03,24
17625,85,salida,71,2023-05-11 07:45:38,49
17626,137,entrada,54,2023-10-23 09:46:18,23
17627,152,salida,53,2024-02-25 22:25:01,35
17628,111,entrada,24,2024-05-21 05:29:19,50
17629,120,entrada,2,2025-02-17 18:48:53,4
17630,119,salida,47,2023-06-21 05:41:53,29
17631,124,entrada,73,2023-12-04 02:46:51,41
17632,150,entrada,81,2024-01-31 09:10:15,42
17633,119,salida,56,2023-08-01 02:39:52,13
17634,67,entrada,77,2024-11-25 05:01:43,45
17635,81,entrada,100,2025-04-02 11:39:24,35
17636,117,entrada,97,2023-10-16 02:52:50,41
17637,37,entrada,68,2024-01-29 11:04:18,33
17638,26,entrada,94,2024-04-08 13:33:23,10
17639,112,salida,28,2024-07-17 06:29:55,17
17640,100,entrada,81,2023-12-21 22:11:12,40
17641,104,salida,30,2023-10-31 05:20:16,48
17642,73,salida,5,2024-07-31 22:26:03,12
17643,158,salida,41,2024-02-25 03:58:31,24
17644,63,salida,35,2024-12-15 02:38:06,16
17645,71,salida,25,2023-05-08 09:09:29,32
17646,41,entrada,59,2023-12-12 07:02:47,4
17647,137,entrada,54,2025-01-15 16:35:49,49
17648,55,salida,73,2025-03-23 06:45:53,32
17649,28,salida,74,2023-05-27 19:44:07,47
17650,111,entrada,61,2023-10-13 14:24:50,24
17651,64,salida,51,2024-07-30 03:51:59,49
17652,103,entrada,64,2024-11-04 13:58:52,26
